总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
86.0,8744,沌口开发区 沌口 ,君融天湖,3室2厅1厨1卫,中楼层 (共11层),98.36㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯两户,有,暂无数据,2023-11-10,商品房,2022-03-17,普通住宅,未满两年,共有,"
                                有抵押
                              ",已上传房本照片,20231120Zoekx
87.0,6223,沌口开发区 沌口 三至四环,海滨城二期丽港新都,3室2厅1厨2卫,低楼层 (共22层),139.81㎡,平层,114.47㎡,塔楼,南 北,钢混结构,精装,两梯七户,有,暂无数据,2023-11-26,商品房,2014-01-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210303T38i5
72.0,6435,沌口开发区 沌口 ,建华社区A区,3室2厅1厨2卫,中楼层 (共6层),111.9㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2023-11-02,商品房,2023-01-09,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230907fO4As
109.0,10905,沌口开发区 沌口 三至四环,港湾江城二期,3室2厅1厨1卫,低楼层 (共47层),99.96㎡,平层,74.48㎡,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-10-30,商品房,2022-05-10,普通住宅,未满两年,非共有,"
                                有抵押 50万元 公积金
                              ",已上传房本照片,20230330lHoRl
129.0,7893,沌口开发区 沌口 ,江大園,4室2厅1厨2卫,高楼层 (共6层),163.44㎡,平层,暂无数据,塔楼,东南,钢混结构,毛坯,暂无数据,无,暂无数据,2023-11-25,商品房,2008-05-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20231125XSUn1
105.0,9511,沌口开发区 沌口 ,泰合百花公园,3室2厅1厨2卫,高楼层 (共6层),110.4㎡,平层,97.84㎡,板楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2023-11-25,商品房,2015-08-29,普通住宅,满五年,非共有,"
                                有抵押 5万元 邮政银行 业主自还
                              ",已上传房本照片,20230624VShk1
65.0,8004,沌口开发区 沌口 三至四环,海天幸福小城,2室1厅1厨1卫,低楼层 (共17层),81.21㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,有,暂无数据,2023-11-22,商品房,2021-11-01,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231122hRcjK
87.0,8572,沌口开发区 沌口 ,东风阳光城三期,3室2厅1厨1卫,高楼层 (共6层),101.5㎡,平层,暂无数据,板楼,东南,钢混结构,简装,暂无数据,无,暂无数据,2023-11-23,商品房,2009-08-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210924Lu3W2
65.0,7752,沌口开发区 沌口 四环外,台银城,2室2厅1厨1卫,低楼层 (共32层),83.85㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,三梯六户,有,暂无数据,2023-11-27,商品房,2020-09-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20211104OSUTo
102.0,7088,沌口开发区 沌口 四环外,现代天外天小镇,3室2厅1厨2卫,中楼层 (共16层),143.91㎡,平层,暂无数据,板楼,东南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-09-08,商品房,2021-01-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231103fySe6
128.0,13990,沌口开发区 沌口 ,博学华府,2室2厅1厨1卫,中楼层 (共27层),91.5㎡,平层,暂无数据,板楼,西南,钢混结构,其他,两梯六户,有,暂无数据,2020-09-16,商品房,2018-05-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20201103XS7y6
58.0,8219,沌口开发区 沌口 ,湖岸嘉苑,2室2厅1厨1卫,中楼层 (共6层),70.57㎡,平层,暂无数据,板塔结合,南,混合结构,简装,暂无数据,无,暂无数据,2023-03-15,拆迁还建房,2020-11-27,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230328njfsv
65.0,9474,沌口开发区 沌口 ,碧湖新村,2室2厅1厨1卫,中楼层 (共6层),68.61㎡,平层,暂无数据,塔楼,南 北,钢混结构,简装,暂无数据,无,暂无数据,2022-04-09,商品房,2010-01-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220409gojPC
58.9,8294,沌口开发区 沌口 三至四环,海天幸福天地一期,2室1厅1厨1卫,高楼层 (共32层),71.02㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,两梯四户,有,暂无数据,2022-09-22,商品房,2021-06-17,普通住宅,满两年,非共有,"
                                有抵押 45万元
                              ",已上传房本照片,20220724oPVgg
105.0,10303,沌口开发区 沌口 三至四环,健龙果岭公元,3室2厅1厨2卫,低楼层 (共33层),101.92㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯五户,有,暂无数据,2020-08-13,商品房,2020-12-10,普通住宅,满两年,非共有,"
                                有抵押 56万元 浦发银行 客户偿还
                              ",已上传房本照片,20201224bNwlF
80.0,12665,沌口开发区 沌口 ,东风阳光城三期,2室2厅1厨1卫,低楼层 (共6层),63.17㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2022-11-13,商品房,2018-08-24,普通住宅,满五年,非共有,"
                                有抵押 55万元
                              ",已上传房本照片,20201008ES9WX
110.0,13713,沌口开发区 沌口 三至四环,爱佳798,2室2厅1厨1卫,低楼层 (共34层),80.22㎡,平层,暂无数据,塔楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2020-09-16,商品房,2019-07-15,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20200903Iob8L
96.0,17125,沌口开发区 沌口 三至四环,太子湖1号,1室0厅1厨1卫,高楼层 (共29层),56.06㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,三梯十六户,有,暂无数据,2022-08-30,商品房,2018-03-30,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220623LiaBe
99.0,11289,沌口开发区 沌口 三至四环,爱佳798,2室2厅1厨1卫,低楼层 (共33层),87.7㎡,平层,暂无数据,塔楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-10-05,商品房,2018-12-26,普通住宅,满五年,非共有,"
                                有抵押 40万元 建设银行
                              ",已上传房本照片,20231012xCNF7
59.0,7995,沌口开发区 沌口 ,枫桦苇岸,2室1厅1厨1卫,高楼层 (共24层),73.8㎡,平层,73.21㎡,板楼,东南,钢混结构,毛坯,两梯四户,有,暂无数据,2020-11-03,商品房,2019-05-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210527hJ2bS
57.0,6013,沌口开发区 沌口 ,小军山社区,2室2厅1厨1卫,高楼层 (共18层),94.8㎡,平层,暂无数据,暂无数据,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2022-09-29,拆迁还建房,2021-09-16,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220528uslGn
62.0,8479,沌口开发区 沌口 ,枫桦苇岸,2室1厅1厨1卫,高楼层 (共33层),73.13㎡,平层,57.21㎡,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-08-25,限价商品房,2018-02-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202210022Splx
110.0,10318,沌口开发区 沌口 ,宁康园,3室2厅1厨1卫,高楼层 (共7层),106.62㎡,平层,95.24㎡,塔楼,南,砖混结构,简装,暂无数据,无,暂无数据,2019-05-05,商品房,2011-01-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,201912301CdVr
108.0,8576,沌口开发区 沌口 三至四环,长江楚韵,3室2厅1厨2卫,高楼层 (共33层),125.94㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-02-06,商品房,2019-06-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220703LL76S
63.0,8067,沌口开发区 沌口 四环外,海伦小镇,2室2厅1厨1卫,低楼层 (共28层),78.1㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯六户,有,暂无数据,2023-03-27,商品房,2019-09-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210411meg5c
69.0,11971,沌口开发区 沌口 二至三环,海伦春天三期,1室1厅1厨1卫,低楼层 (共2层),57.64㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,无,暂无数据,2022-08-25,商品房,2019-08-25,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220828Bc21V
79.0,11488,沌口开发区 沌口 ,枫桦苇岸,2室1厅1厨1卫,中楼层 (共18层),68.77㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2022-02-27,商品房,2020-06-15,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202202285WKg1
49.7,5938,沌口开发区 沌口 四环外,海伦小镇,2室1厅1厨1卫,高楼层 (共17层),83.7㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯三户,有,暂无数据,2023-09-23,商品房,2018-12-22,普通住宅,满五年,共有,"
                                有抵押 20万元 中国银行 业主自还
                              ",已上传房本照片,202006059uRMF
125.0,16067,沌口开发区 沌口 三至四环,万科金域蓝湾,2室2厅1厨1卫,中楼层 (共34层),77.8㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-20,商品房,2019-03-20,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,20221013ex9N7
65.0,8317,沌口开发区 沌口 四环外,海伦小镇,2室1厅1厨1卫,低楼层 (共33层),78.16㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯六户,有,暂无数据,2023-06-05,商品房,2018-11-16,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230605qkTK2
90.0,7842,沌口开发区 沌口 三至四环,长江楚韵,3室2厅1厨2卫,高楼层 (共33层),114.77㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,三梯五户,有,暂无数据,2023-04-15,商品房,2017-05-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200714vi24r
90.0,12461,沌口开发区 沌口 ,千晴岸,2室1厅1厨1卫,高楼层 (共26层),72.23㎡,平层,暂无数据,板塔结合,南 东南,钢混结构,其他,两梯六户,有,暂无数据,2023-06-07,商品房,2017-06-07,普通住宅,满五年,非共有,"
                                有抵押 50万元
                              ",已上传房本照片,20220514SCeFT
60.0,7286,沌口开发区 沌口 四环外,海伦小镇,2室2厅1厨1卫,中楼层 (共33层),82.35㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-09-18,商品房,2021-03-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20211227EOg62
118.0,13169,沌口开发区 沌口 三至四环,观澜御苑,2室2厅1厨2卫,低楼层 (共6层),89.61㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2020-07-17,商品房,2017-02-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200720pGHdH
79.0,9182,沌口开发区 沌口 ,枫桦苇岸,2室1厅1厨1卫,中楼层 (共18层),86.04㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2023-10-02,限价商品房,2019-09-16,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,	20210307U2U7j
126.0,14190,沌口开发区 沌口 三至四环,湘隆时代大公馆,2室2厅1厨1卫,高楼层 (共26层),88.8㎡,平层,暂无数据,板楼,东北,钢混结构,其他,两梯六户,有,暂无数据,2023-03-12,商品房,2010-05-27,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,20230320g5MaH
108.0,12913,沌口开发区 沌口 ,观澜御苑学苑,2室2厅1厨1卫,低楼层 (共28层),83.64㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯五户,有,暂无数据,2019-11-23,商品房,2017-01-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200105hSIJW
108.0,12913,沌口开发区 沌口 ,观澜御苑学苑,2室2厅1厨1卫,低楼层 (共28层),83.64㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯五户,有,暂无数据,2019-11-23,商品房,2017-01-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200105hSIJW
76.0,8704,沌口开发区 沌口 四环外,台银城,2室2厅1厨1卫,高楼层 (共33层),87.32㎡,平层,87.32㎡,板楼,南,钢混结构,毛坯,三梯六户,有,暂无数据,2020-06-25,商品房,2020-01-07,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,2020070677J1a
90.0,11589,沌口开发区 沌口 四环外,港湾江城,2室2厅1厨1卫,低楼层 (共32层),77.66㎡,平层,暂无数据,塔楼,南,钢混结构,其他,两梯四户,有,暂无数据,2022-02-21,商品房,2018-08-28,普通住宅,满五年,共有,"
                                有抵押 60万元 工商银行 客户偿还
                              ",已上传房本照片,20220621Kjqaq
88.0,8713,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨2卫,高楼层 (共17层),101㎡,平层,101㎡,板楼,东南 南,钢混结构,毛坯,两梯四户,有,暂无数据,2020-05-01,商品房,2020-05-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200506FHDIK
91.5,8062,沌口开发区 沌口 三至四环,长江楚韵,3室2厅1厨2卫,中楼层 (共33层),113.5㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2022-02-23,商品房,2019-01-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200111uDVLU
68.0,8661,沌口开发区 沌口 ,枫桦苇岸,2室2厅1厨1卫,中楼层 (共18层),78.52㎡,平层,62.7㎡,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-09-13,限价商品房,2021-09-15,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202112170sr9N
62.0,9384,沌口开发区 沌口 ,吉祥国际,2室1厅1厨1卫,中楼层 (共17层),66.07㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯七户,有,暂无数据,2023-06-18,商品房,2008-07-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20201109mE2uh
80.0,11854,沌口开发区 沌口 ,泰合百花公园,2室1厅1厨1卫,低楼层 (共6层),67.49㎡,复式,57.29㎡,板楼,南,钢混结构,简装,两梯三十一户,有,暂无数据,2023-09-07,商品房,2010-06-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230915xwSrk
83.0,9130,沌口开发区 沌口 ,百强名流雅阁,2室2厅1厨1卫,高楼层 (共16层),90.91㎡,平层,77.16㎡,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-15,商品房,2009-12-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202306159VVtG
73.0,7388,沌口开发区 沌口 四环外,海伦小镇,3室2厅1厨2卫,低楼层 (共17层),98.81㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2022-05-11,商品房,2017-12-27,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200806mVMZ0
95.0,10663,沌口开发区 沌口 ,人信奥林花园圣火苑,2室1厅1厨1卫,高楼层 (共6层),89.1㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2023-09-03,商品房,2016-09-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230314MZYUS
75.0,9728,沌口开发区 沌口 ,美好愿景·香榭丽舍,2室1厅1厨1卫,中楼层 (共7层),77.1㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,无,暂无数据,2019-12-08,商品房,2008-07-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200110VqKYp
51.0,5640,沌口开发区 沌口 四环外,海伦小镇,2室1厅1厨1卫,中楼层 (共27层),90.43㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-03-24,商品房,2018-10-11,普通住宅,满五年,非共有,"
                                有抵押 19万元 农业银行 业主自还
                              ",已上传房本照片,20230407cqVfs
78.0,8828,沌口开发区 沌口 ,太子湖畔 · 星苑,2室2厅1厨1卫,高楼层 (共15层),88.36㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-04-10,拆迁还建房,2020-12-15,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230410Zq0MY
105.0,13712,沌口开发区 沌口 三至四环,金色港湾双湖林语,2室1厅1厨1卫,中楼层 (共34层),76.58㎡,平层,56.77㎡,板楼,南,钢混结构,毛坯,两梯七户,有,暂无数据,2021-04-30,商品房,2021-04-29,普通住宅,满两年,共有,"
                                有抵押 77万元 银行 客户偿还
                              ",已上传房本照片,20210430dFsDH
90.0,11324,沌口开发区 沌口 三至四环,观澜高尔夫公馆,2室1厅1厨1卫,中楼层 (共34层),79.48㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2020-07-23,商品房,2019-08-21,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202108228ADDS
99.0,11912,沌口开发区 沌口 三至四环,东风阳光城四期,2室2厅1厨1卫,高楼层 (共32层),83.11㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-02-07,商品房,2015-09-30,普通住宅,满五年,共有,"
                                有抵押 20万元 未知 业主自还
                              ",已上传房本照片,20200525ycGUi
122.0,14888,沌口开发区 沌口 二至三环,海伦春天二期,2室2厅1厨1卫,高楼层 (共32层),81.95㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯五户,有,暂无数据,2023-08-17,商品房,2020-09-09,普通住宅,满两年,非共有,"
                                有抵押 30万元 招商 客户偿还
                              ",已上传房本照片,20230822lMUYP
126.0,13831,沌口开发区 沌口 ,水墨兰庭,2室2厅1厨1卫,中楼层 (共6层),91.1㎡,平层,76.16㎡,板楼,南 北,钢混结构,精装,一梯两户,有,暂无数据,2020-07-14,商品房,2013-12-20,普通住宅,满五年,共有,"
                                有抵押 30万元
                              ",已上传房本照片,202007152BvCC
65.0,7612,沌口开发区 沌口 ,枫桦苇岸,2室2厅1厨1卫,低楼层 (共18层),85.4㎡,平层,暂无数据,板楼,东 南,钢结构,精装,一梯三户,有,暂无数据,2021-03-15,限价商品房,2017-08-08,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20201002N9AvJ
55.0,8205,沌口开发区 沌口 ,枫桦苇岸,2室2厅1厨1卫,中楼层 (共18层),67.04㎡,平层,53.43㎡,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-07-07,商品房,2019-09-19,普通住宅,满两年,非共有,"
                                有抵押 53万元 业主自还
                              ",已上传房本照片,20230708p3q6U
50.8,6169,沌口开发区 沌口 四环外,海伦小镇,2室2厅1厨1卫,低楼层 (共33层),82.35㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-09-01,商品房,2021-03-08,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20220114dNtMm
41.0,10790,沌口开发区 沌口 ,经开未来城,1室1厅1厨1卫,中楼层 (共19层),38㎡,复式,暂无数据,板塔结合,东北,钢混结构,其他,四梯二十九户,有,暂无数据,2022-06-27,商品房,2018-09-10,商住两用,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202207198QxjG
70.0,10193,沌口开发区 沌口 ,枫桦苇岸,2室2厅1厨1卫,中楼层 (共18层),68.68㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,暂无数据,2022-02-14,限价商品房,2019-07-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220215XWY23
49.9,7676,沌口开发区 沌口 三至四环,博学尚品,2室1厅1厨1卫,中楼层 (共31层),65.01㎡,平层,暂无数据,塔楼,南,钢混结构,其他,三梯十九户,有,暂无数据,2023-08-14,商品房,2018-03-23,商住两用,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230814RHO1l
64.0,8055,沌口开发区 沌口 三至四环,海天幸福天地一期,2室2厅1厨1卫,高楼层 (共32层),79.46㎡,平层,暂无数据,塔楼,南,钢混结构,其他,两梯五户,有,暂无数据,2023-10-07,商品房,2018-10-08,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,202103042m8T2
55.0,7037,沌口开发区 沌口 四环外,海伦小镇,2室2厅1厨1卫,高楼层 (共33层),78.16㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯六户,有,暂无数据,2023-03-06,商品房,2018-12-09,普通住宅,满五年,非共有,"
                                有抵押 20万元
                              ",已上传房本照片,20200525dIKv2
100.0,15228,沌口开发区 沌口 三至四环,万科金域蓝湾,2室2厅1厨1卫,中楼层 (共24层),65.67㎡,平层,45.83㎡,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,2022-03-09,商品房,2021-03-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220301OPDBL
102.0,11631,沌口开发区 沌口 三至四环,爱佳798,2室2厅1厨1卫,高楼层 (共33层),87.7㎡,平层,65.68㎡,塔楼,东南,钢混结构,毛坯,两梯四户,有,暂无数据,2018-10-31,商品房,2018-03-20,普通住宅,满两年,共有,"
                                有抵押 25万元 开发区工商银行 客户偿还
                              ",已上传房本照片,20200110pI8C1
98.0,10548,沌口开发区 沌口 ,水木清华,2室2厅1厨1卫,低楼层 (共9层),92.91㎡,平层,74.97㎡,板楼,东南 北,钢混结构,其他,一梯两户,有,暂无数据,2022-10-13,商品房,2009-12-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210907Rs94v
54.0,6660,沌口开发区 沌口 四环外,海伦小镇,2室1厅1厨1卫,高楼层 (共17层),81.09㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯三户,有,暂无数据,2022-10-22,商品房,2020-06-03,普通住宅,满两年,共有,"
                                有抵押 30万元 招行 金融公司垫资
                              ",已上传房本照片,20200821wCO19
115.0,13383,沌口开发区 沌口 三至四环,爱佳798,2室2厅1厨2卫,中楼层 (共31层),85.93㎡,平层,64.32㎡,塔楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-02-05,商品房,2016-02-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230205ymGa5
54.0,5545,沌口开发区 沌口 ,小军山社区,2室2厅1厨1卫,高楼层 (共17层),97.39㎡,平层,暂无数据,暂无数据,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2020-07-15,商品房,2020-02-10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202007151RI1c
85.0,10698,沌口开发区 沌口 三至四环,观澜高尔夫公馆,2室2厅1厨1卫,中楼层 (共34层),79.46㎡,平层,暂无数据,塔楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-01-08,商品房,2019-02-01,普通住宅,满两年,非共有,"
                                有抵押 20
                              ",已上传房本照片,202302216AbFW
54.0,6505,沌口开发区 沌口 四环外,海伦小镇,2室2厅1厨1卫,低楼层 (共33层),83.02㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯四户,有,暂无数据,2022-07-28,商品房,2021-04-08,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220728De9Xi
66.0,6727,沌口开发区 沌口 四环外,海伦小镇,3室1厅1厨2卫,低楼层 (共17层),98.12㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-10-04,商品房,2021-06-04,普通住宅,满两年,非共有,"
                                有抵押 20万元
                              ",已上传房本照片,20231004JQveb
45.0,8437,沌口开发区 沌口 三至四环,海天幸福小城,2室1厅1厨1卫,高楼层 (共18层),53.34㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯八户,有,暂无数据,2023-09-29,商品房,2020-05-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200904NFvHQ	
64.0,8764,沌口开发区 沌口 ,枫桦苇岸,2室1厅1厨1卫,高楼层 (共33层),73.03㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-08-20,限价商品房,2017-12-31,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220523AcoC0
128.0,7501,沌口开发区 沌口 ,太子湖畔 · 星苑,4室2厅1厨2卫,低楼层 (共15层),170.66㎡,平层,139.08㎡,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-04-28,拆迁还建房,2020-12-28,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230428JEruJ
43.0,8344,沌口开发区 沌口 ,枫桦苇岸,1室1厅1厨1卫,中楼层 (共11层),51.54㎡,平层,38.18㎡,板楼,东,钢混结构,其他,三梯二十户,有,暂无数据,2022-12-12,商品房,2020-02-13,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210322ReP4C
120.0,18196,沌口开发区 沌口 三至四环,万科金域蓝湾,2室2厅1厨1卫,高楼层 (共34层),65.95㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯四户,有,暂无数据,2022-09-12,商品房,2017-07-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220825sIet5
100.0,11568,沌口开发区 沌口 三至四环,观澜御苑,2室2厅1厨2卫,中楼层 (共32层),86.45㎡,平层,64.25㎡,板楼,南,钢混结构,简装,两梯五户,有,暂无数据,2021-11-27,商品房,2018-11-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211129Tl1a3
63.0,12916,沌口开发区 沌口 三至四环,湘隆时代大公馆,1室0厅0厨1卫,中楼层 (共6层),48.78㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯五十四户,有,暂无数据,2023-06-03,商品房,2019-06-18,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20200731RhhoT
65.0,8110,沌口开发区 沌口 ,白金公馆,2室2厅1厨1卫,中楼层 (共11层),80.15㎡,平层,67.42㎡,板楼,南 北,钢混结构,精装,一梯十户,有,暂无数据,2023-02-17,商品房,2011-01-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230222TRibW
118.0,11171,沌口开发区 沌口 三至四环,爱佳798,3室2厅1厨2卫,低楼层 (共33层),105.64㎡,平层,80.62㎡,塔楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-02-21,商品房,2021-03-19,普通住宅,满两年,共有,"
                                有抵押 58万元 中国银行 业主自还
                              ",已上传房本照片,20230222UeF7p
45.0,6944,沌口开发区 沌口 三至四环,博学尚品,2室2厅1厨1卫,中楼层 (共31层),64.81㎡,平层,40.54㎡,塔楼,南,钢混结构,精装,三梯十九户,有,暂无数据,2020-06-04,商品房,2017-09-30,商住两用,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200609EUmDX
107.0,8300,沌口开发区 沌口 四环外,港湾江城,4室1厅1厨2卫,中楼层 (共31层),128.93㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,暂无数据,2022-03-10,商品房,2017-12-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220329L0o9h
