总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
60.0,12611,江汉 新华路万达 一至二环,菱角湖万达广场A区,1室1厅1厨1卫,高楼层 (共27层),47.58㎡,平层,暂无数据,塔楼,南,钢混结构,其他,五梯二十二户,有,暂无数据,2023-11-14,商品房,2018-01-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200923EpVjQ
40.0,9754,江汉 武广万松园 一至二环,阳光新天地,1室1厅0厨1卫,中楼层 (共29层),41.01㎡,平层,暂无数据,塔楼,南,钢混结构,其他,四梯二十五户,有,暂无数据,2023-11-20,商品房,2011-11-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220922mV5E8
115.0,10095,江汉 武广万松园 一环内,万松小区,3室2厅1厨1卫,高楼层 (共9层),113.92㎡,平层,100.44㎡,板楼,南,混合结构,简装,暂无数据,无,暂无数据,2023-11-02,商品房,2023-01-01,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20231103ZJxwE
45.0,12286,江汉 前进江汉 一至二环,汉来广场,1室1厅1厨1卫,低楼层 (共19层),36.63㎡,平层,24.4㎡,板楼,西南,框架结构,其他,两梯九户,有,暂无数据,2023-07-18,商品房,2017-05-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202207176Njq0
99.0,12858,江汉 长丰常码头 ,远洋心汉口K4,2室1厅1厨1卫,中楼层 (共49层),77㎡,平层,59.87㎡,塔楼,西,钢混结构,毛坯,四梯八户,有,暂无数据,2023-10-30,商品房,2023-05-01,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230524oEddr
90.0,13031,江汉 杨汊湖 二至三环,华苑社区,2室1厅1厨1卫,低楼层 (共7层),69.07㎡,平层,60.27㎡,板塔结合,北,混合结构,简装,暂无数据,无,暂无数据,2019-04-25,商品房,2017-04-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200426ul3XR
105.0,19019,江汉 前进江汉 ,华航大厦,2室1厅1厨1卫,高楼层 (共6层),55.21㎡,平层,暂无数据,板楼,东,钢混结构,其他,暂无数据,暂无数据,暂无数据,2021-11-01,私产,2007-03-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210927HQENO
106.0,11454,江汉 长丰常码头 二至三环,电建小区,2室2厅1厨1卫,高楼层 (共9层),92.55㎡,平层,暂无数据,板楼,西南,混合结构,其他,一梯四户,有,暂无数据,2022-09-18,私产,2005-04-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202209180HlKZ
84.0,11852,江汉 长港路 二至三环,红光小区(江汉),2室1厅1厨1卫,低楼层 (共8层),70.88㎡,平层,65㎡,板楼,南,混合结构,简装,暂无数据,无,暂无数据,2021-10-22,商品房,2002-08-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200703ryOaR
98.0,13827,江汉 长港路 二至三环,红光小区(江汉),2室2厅1厨1卫,中楼层 (共8层),70.88㎡,平层,暂无数据,板楼,南,混合结构,精装,暂无数据,无,暂无数据,2021-11-25,商品房,2016-11-07,普通住宅,满五年,非共有,"
                                有抵押 30万元 工行 客户偿还
                              ",已上传房本照片,202111268Yxmp
91.0,9664,江汉 杨汊湖 二至三环,华苑社区,2室1厅1厨1卫,高楼层 (共7层),94.17㎡,平层,90㎡,板塔结合,南,混合结构,简装,暂无数据,无,暂无数据,2021-05-16,商品房,2021-05-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210524BZ39d
88.0,12479,江汉 长港路 ,银河里,2室1厅1厨1卫,低楼层 (共7层),70.52㎡,平层,70㎡,板楼,南 北,混合结构,精装,暂无数据,无,暂无数据,2023-01-30,私产,2002-07-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200523khTRC
81.0,8909,江汉 长港路 二至三环,红光二期,2室2厅1厨1卫,高楼层 (共7层),90.92㎡,平层,暂无数据,板楼,南 北,混合结构,简装,暂无数据,无,暂无数据,2023-05-20,商品房,2016-08-15,普通住宅,满五年,非共有,"
                                有抵押 30万元 未知 客户偿还
                              ",已上传房本照片,20230328nnk2P
73.0,10528,江汉 CBD西北湖 一至二环,复兴村合作住宅小区,2室1厅1厨1卫,中楼层 (共6层),69.34㎡,平层,暂无数据,板楼,南,钢混结构,简装,暂无数据,无,暂无数据,2022-11-10,商品房,2004-12-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20221110WeVQK
55.0,8980,江汉 杨汊湖 二至三环,华苑社区,2室1厅1厨1卫,高楼层 (共7层),61.25㎡,平层,暂无数据,板塔结合,南,混合结构,简装,暂无数据,无,暂无数据,2021-07-13,商品房,2018-05-25,普通住宅,满五年,非共有,"
                                有抵押 4万元 业主自还
                              ",已上传房本照片,20210524n7DP9
60.0,8172,江汉 杨汊湖 二至三环,华苑社区,2室1厅1厨1卫,高楼层 (共7层),73.43㎡,暂无数据,62.51㎡,板塔结合,南,混合结构,简装,暂无数据,无,暂无数据,2021-11-05,商品房,2009-03-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202111082xGwu
68.0,11733,江汉 塔子湖 ,石桥墩还建楼,2室1厅1厨1卫,低楼层 (共8层),57.96㎡,平层,57.96㎡,塔楼,南 北,钢混结构,简装,暂无数据,暂无数据,暂无数据,2021-05-06,商品房,2020-01-21,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210506Z3sAW
78.0,10934,江汉 杨汊湖 二至三环,常青二垸,2室2厅1厨1卫,高楼层 (共7层),71.34㎡,平层,暂无数据,板楼,南,混合结构,其他,暂无数据,无,暂无数据,2022-05-08,商品房,2019-11-30,普通住宅,满两年,非共有,"
                                有抵押 70.5万元 工商银行 客户偿还
                              ",已上传房本照片,20220508Uq43n
118.0,13750,江汉 CBD西北湖 一至二环,北湖供电局宿舍,2室1厅1厨1卫,高楼层 (共7层),85.82㎡,平层,暂无数据,板楼,东南,钢混结构,简装,暂无数据,无,暂无数据,2022-04-07,商品房,2004-06-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220407Ra2e6
118.0,13760,江汉 CBD西北湖 一至二环,复兴村合作住宅小区,3室1厅1厨1卫,中楼层 (共7层),85.76㎡,平层,暂无数据,板楼,南 北,混合结构,其他,暂无数据,无,暂无数据,2020-10-13,房改房,2018-06-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20201016M4dJN
100.0,13897,江汉 杨汊湖 二至三环,博海名居,2室1厅1厨1卫,中楼层 (共17层),71.96㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,暂无数据,2022-01-18,商品房,2020-07-23,普通住宅,满两年,共有,"
                                有抵押 90万元 平安银行 客户偿还
                              ",已上传房本照片,20220123KHnqY
120.0,16110,江汉 CBD西北湖 一至二环,北湖公寓,2室1厅1厨1卫,高楼层 (共8层),74.49㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2023-08-17,商品房,2020-08-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210314SPdji
94.8,14467,江汉 新华路万达 一至二环,菱湖上品,1室1厅1厨1卫,低楼层 (共26层),65.53㎡,平层,49.46㎡,板塔结合,西,钢混结构,简装,五梯三十六户,有,暂无数据,2021-10-25,商品房,2011-07-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20211025UQpN9
115.0,11246,江汉 CBD西北湖 ,锦城小区,3室2厅1厨1卫,高楼层 (共7层),102.26㎡,平层,暂无数据,板楼,南 北,混合结构,简装,暂无数据,暂无数据,暂无数据,2023-05-04,商品房,2004-05-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230504BjxFH
120.0,15183,江汉 长港路 二至三环,福星城北区,2室1厅1厨1卫,中楼层 (共45层),79.04㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,三梯六户,有,暂无数据,2023-09-15,商品房,2021-04-22,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231009UaosX
108.0,18179,江汉 前进江汉 ,威凯商邸,2室1厅1厨1卫,中楼层 (共21层),59.41㎡,平层,暂无数据,塔楼,东,钢混结构,精装,两梯十二户,有,暂无数据,2022-06-22,商品房,2018-09-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202112247FacP 
102.0,13215,江汉 长港路 一至二环,民航小区,3室1厅1厨1卫,高楼层 (共7层),77.19㎡,平层,暂无数据,塔楼,南 北,混合结构,简装,暂无数据,无,暂无数据,2022-05-07,商品房,2000-04-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220508RZAmE
90.0,12759,江汉 CBD西北湖 一至二环,复兴村合作住宅小区,2室1厅1厨1卫,中楼层 (共7层),70.54㎡,平层,暂无数据,板楼,南 北,混合结构,其他,暂无数据,无,暂无数据,2021-07-07,房改房,2020-05-15,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210720gRIkV
58.0,8183,江汉 长港路 二至三环,红光小区(江汉),2室2厅1厨1卫,高楼层 (共8层),70.88㎡,平层,暂无数据,板楼,南 北,混合结构,其他,暂无数据,无,暂无数据,2023-09-23,商品房,1999-06-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210721ZKu2U
103.0,12721,江汉 长港路 二至三环,福星城北区,2室1厅1厨1卫,中楼层 (共45层),80.97㎡,平层,暂无数据,塔楼,西南,钢混结构,其他,三梯六户,有,暂无数据,2022-10-12,商品房,2016-08-19,普通住宅,满五年,非共有,"
                                有抵押 108万元 农业银行 金融公司垫资
                              ",已上传房本照片,20211124Np0Sn
60.0,11800,江汉 杨汊湖 二至三环,常青二垸,1室1厅1厨1卫,低楼层 (共8层),50.85㎡,平层,42.21㎡,板楼,西南,钢混结构,简装,暂无数据,无,暂无数据,2022-03-27,商品房,2019-12-09,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220327lHmrv
46.0,12042,江汉 杨汊湖 二至三环,常青三垸社区,1室1厅1厨1卫,中楼层 (共6层),38.2㎡,平层,暂无数据,板楼,南,混合结构,简装,暂无数据,无,暂无数据,2023-02-02,商品房,2003-10-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230206qBOKV
110.0,12726,江汉 唐家墩 ,外贸宿舍,2室2厅1厨1卫,高楼层 (共8层),86.44㎡,平层,暂无数据,暂无数据,北 南,混合结构,其他,暂无数据,暂无数据,暂无数据,2023-09-25,商品房,2006-09-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200629cS123
108.0,18908,江汉 新华路万达 一至二环,三金华都,1室1厅1厨1卫,中楼层 (共29层),57.12㎡,平层,暂无数据,板楼,南,钢混结构,精装,三梯十四户,有,暂无数据,2021-10-02,商品房,2017-05-27,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20211011NCVba
90.0,13238,江汉 CBD西北湖 二至三环,黄孝北路2到44号,2室1厅1厨1卫,高楼层 (共8层),67.99㎡,平层,58.8㎡,塔楼,南 北,混合结构,简装,暂无数据,无,暂无数据,2021-05-08,商品房,2017-05-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202203304hg1C
37.0,8854,江汉 杨汊湖 二至三环,常青二垸,1室1厅1厨1卫,中楼层 (共8层),41.79㎡,平层,暂无数据,板楼,北,混合结构,简装,暂无数据,无,暂无数据,2023-03-11,商品房,2015-03-11,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200916ySPgW
95.0,16830,江汉 长港路 二至三环,福星城南区,1室1厅1厨1卫,高楼层 (共45层),56.45㎡,平层,暂无数据,板塔结合,东,钢混结构,其他,四梯九户,有,暂无数据,2023-08-13,商品房,2017-06-12,普通住宅,满五年,非共有,"
                                有抵押 48万元 业主自还
                              ",已上传房本照片,20230813q2LPo
87.0,11332,江汉 杨汊湖 二至三环,华苑社区,2室1厅1厨1卫,低楼层 (共8层),76.78㎡,平层,67.11㎡,板塔结合,南 北,混合结构,其他,暂无数据,无,暂无数据,2023-08-23,商品房,2010-09-14,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230823GBTRc
69.0,11409,江汉 杨汊湖 二至三环,常青二垸,2室1厅1厨1卫,中楼层 (共6层),60.48㎡,平层,暂无数据,板楼,东南,钢混结构,其他,暂无数据,无,暂无数据,2023-04-03,商品房,2021-07-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,	202304031Ym88
95.0,14319,江汉 长港路 二至三环,红光小区(江汉),2室1厅1厨1卫,中楼层 (共7层),66.35㎡,平层,暂无数据,板楼,东南,混合结构,其他,暂无数据,无,暂无数据,2021-05-10,商品房,2019-01-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202101100U42K
89.0,14330,江汉 前进江汉 一至二环,舞台社区,2室1厅1厨1卫,中楼层 (共9层),62.11㎡,平层,暂无数据,塔楼,南,钢混结构,简装,暂无数据,暂无数据,暂无数据,2021-03-20,商品房,2016-12-20,普通住宅,满五年,共有,"
                                有抵押 45万元 金融公司垫资
                              ",已上传房本照片,20210306Udx4p
105.0,13336,江汉 常青路 一至二环,中环星干线,2室2厅1厨1卫,高楼层 (共18层),78.74㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,暂无数据,2022-09-22,商品房,2016-09-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220924HsZZH
110.0,13918,江汉 长港路 二至三环,福星城北区,2室2厅1厨1卫,高楼层 (共45层),79.04㎡,平层,58.9㎡,板塔结合,南,钢混结构,简装,三梯六户,有,暂无数据,2023-10-01,商品房,2014-04-14,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20231008Mj4WA
81.0,13173,江汉 前进江汉 ,前进社区,2室1厅1厨1卫,中楼层 (共8层),61.49㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,暂无数据,暂无数据,暂无数据,2023-03-08,商品房,2000-03-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202303085dQWU
115.0,12012,江汉 常青路 一至二环,台银大厦,2室1厅1厨1卫,高楼层 (共28层),95.74㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯六户,有,暂无数据,2021-09-07,商品房,2007-09-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210907bVQBl
120.0,14883,江汉 长港路 ,万科锦园,2室2厅1厨1卫,低楼层 (共33层),80.63㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯六户,有,暂无数据,2020-11-29,商品房,2021-08-31,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20211004HbVfy
68.0,10662,江汉 长港路 二至三环,红光小区(江汉),2室1厅1厨1卫,中楼层 (共7层),63.78㎡,平层,55.48㎡,板楼,南,混合结构,其他,暂无数据,无,暂无数据,2022-11-15,商品房,2014-11-06,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20201228TnmFP
75.0,13322,江汉 唐家墩 一至二环,雅苑公寓(江汉),1室1厅1厨1卫,中楼层 (共11层),56.3㎡,平层,45.21㎡,塔楼,东南,钢混结构,精装,一梯六户,有,暂无数据,2021-07-25,商品房,2016-08-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210725yHP9x
78.0,14445,江汉 CBD西北湖 ,怡景商务大厦,1室1厅1厨1卫,中楼层 (共15层),54㎡,平层,暂无数据,塔楼,南,钢混结构,简装,三梯十八户,有,暂无数据,2021-09-02,商品房,2021-09-02,普通住宅,满两年,共有,"
                                有抵押 45万元 中国建设银行 业主自还
                              ",已上传房本照片,20210905rZtIG
105.0,12992,江汉 长港路 二至三环,福星城南区,2室2厅1厨1卫,中楼层 (共45层),80.82㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,四梯九户,有,暂无数据,2023-04-16,商品房,2017-09-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230420PxG7R
75.0,11641,江汉 前进江汉 ,前进社区,2室1厅1厨1卫,中楼层 (共8层),64.43㎡,平层,55.17㎡,暂无数据,东南,混合结构,简装,暂无数据,暂无数据,暂无数据,2021-03-25,商品房,2010-02-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210326vN8yD
65.0,12808,江汉 唐家墩 ,邮局宿舍,1室1厅1厨1卫,中楼层 (共7层),50.75㎡,平层,暂无数据,板塔结合,南,砖混结构,其他,暂无数据,暂无数据,暂无数据,2023-07-16,房改房,2021-03-21,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202107316NA3Z
76.0,12346,江汉 杨汊湖 二至三环,华苑社区,2室1厅1厨1卫,中楼层 (共7层),61.56㎡,平层,暂无数据,板塔结合,南,混合结构,简装,暂无数据,无,暂无数据,2021-10-12,商品房,2008-05-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200117EFYWI
118.0,14013,江汉 武广万松园 一环内,新华街邮三社区,2室1厅1厨1卫,高楼层 (共9层),84.21㎡,平层,78.2㎡,板楼,南,钢混结构,其他,暂无数据,无,暂无数据,2023-10-10,商品房,2016-12-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210611cuotb
89.0,11101,江汉 杨汊湖 二至三环,浩海小区,2室1厅1厨1卫,中楼层 (共8层),80.18㎡,平层,暂无数据,板楼,南,混合结构,简装,暂无数据,无,暂无数据,2021-05-26,商品房,1999-06-02,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210621kDqKQ
104.0,12585,江汉 汉正街 二至三环,友谊社区北区,3室1厅1厨1卫,高楼层 (共8层),82.64㎡,平层,暂无数据,板楼,东,钢混结构,简装,暂无数据,无,暂无数据,2023-04-07,商品房,2013-04-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200422Qlp7j
75.0,10595,江汉 台北香港路 一至二环,西马新村,2室2厅1厨1卫,高楼层 (共8层),70.79㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,暂无数据,无,暂无数据,2021-10-26,商品房,2021-10-26,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20211010Zx3r2
77.0,10028,江汉 杨汊湖 一至二环,园丁苑,2室2厅1厨1卫,中楼层 (共8层),76.79㎡,平层,64㎡,板楼,南,混合结构,精装,暂无数据,暂无数据,暂无数据,2021-12-03,商品房,2009-04-30,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20211203fgfB1
88.5,10236,江汉 杨汊湖 二至三环,富康花园,2室2厅1厨1卫,中楼层 (共7层),86.46㎡,平层,74.26㎡,板楼,东南,混合结构,简装,暂无数据,无,暂无数据,2021-12-11,商品房,2012-09-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210821YaWHp
89.9,12718,江汉 杨汊湖 一至二环,常青五垸,2室2厅1厨1卫,低楼层 (共7层),70.69㎡,平层,暂无数据,板楼,南,混合结构,其他,暂无数据,无,暂无数据,2023-06-08,商品房,2009-03-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230608oJVhr
85.0,11226,江汉 杨汊湖 二至三环,富康花园,2室2厅1厨1卫,中楼层 (共8层),75.72㎡,平层,64.5㎡,板楼,南,混合结构,其他,暂无数据,无,暂无数据,2023-04-08,商品房,2015-03-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230408Bg7Pd
90.8,9362,江汉 杨汊湖 二至三环,富康花园,2室2厅1厨1卫,低楼层 (共8层),96.99㎡,平层,暂无数据,板楼,南,混合结构,简装,暂无数据,无,暂无数据,2021-08-23,商品房,2021-08-09,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210826Jsx8h
60.0,16195,江汉 台北香港路 ,中原宿舍,1室1厅1厨1卫,中楼层 (共5层),37.05㎡,平层,暂无数据,板楼,东南,混合结构,精装,暂无数据,无,暂无数据,2023-08-09,商品房,2013-11-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210806Im45J
79.0,8505,江汉 唐家墩 ,八古新墩,2室1厅1厨1卫,高楼层 (共8层),92.89㎡,平层,暂无数据,板楼,南,砖混结构,其他,暂无数据,无,暂无数据,2023-07-13,商品房,2006-08-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210505f6GSu
115.0,11740,江汉 唐家墩 一至二环,北斗花园,2室2厅1厨1卫,中楼层 (共8层),97.96㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,无,暂无数据,2022-07-26,商品房,2019-07-20,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220801aEXnD
116.0,14500,江汉 CBD西北湖 ,北湖西路,2室2厅1厨1卫,中楼层 (共9层),80㎡,平层,67.16㎡,板楼,东南,钢混结构,简装,暂无数据,无,暂无数据,2021-06-21,商品房,2021-07-22,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,20210723XF118
100.0,10635,江汉 CBD西北湖 ,新华路269号,3室2厅1厨1卫,高楼层 (共8层),94.03㎡,平层,暂无数据,暂无数据,东 西,混合结构,简装,暂无数据,暂无数据,暂无数据,2023-06-30,商品房,2017-04-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230630uBAab
116.0,14500,江汉 CBD西北湖 ,北湖西路,2室2厅1厨1卫,中楼层 (共9层),80㎡,平层,67.16㎡,板楼,东南,钢混结构,简装,暂无数据,无,暂无数据,2021-06-21,商品房,2021-07-22,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,20210723XF118
100.0,10635,江汉 CBD西北湖 ,新华路269号,3室2厅1厨1卫,高楼层 (共8层),94.03㎡,平层,暂无数据,暂无数据,东 西,混合结构,简装,暂无数据,暂无数据,暂无数据,2023-06-30,商品房,2017-04-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230630uBAab
115.0,11740,江汉 唐家墩 一至二环,北斗花园,2室2厅1厨1卫,中楼层 (共8层),97.96㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,无,暂无数据,2022-07-26,商品房,2019-07-20,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220801aEXnD
62.0,8602,江汉 杨汊湖 二至三环,华苑社区,2室1厅1厨1卫,中楼层 (共8层),72.08㎡,平层,暂无数据,板塔结合,南,混合结构,简装,暂无数据,暂无数据,暂无数据,2022-12-20,商品房,2000-11-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220317GjebZ
119.0,12478,江汉 CBD西北湖 一至二环,港信小区,2室1厅1厨1卫,中楼层 (共8层),95.37㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,一梯三户,有,暂无数据,2020-12-21,商品房,2003-01-21,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20201223r421o
70.3,16426,江汉 CBD西北湖 二至三环,人德里,2室0厅1厨1卫,高楼层 (共7层),42.8㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,无,暂无数据,2022-03-18,商品房,2017-05-15,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,2022031892B44
56.0,16457,江汉 武广万松园 一环内,新华街邮三社区,1室1厅1厨1卫,低楼层 (共6层),34.03㎡,平层,29.98㎡,板楼,南,钢混结构,其他,暂无数据,无,暂无数据,2021-10-08,商品房,2021-10-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20211008wKDRR
119.0,12544,江汉 唐家墩 ,汉和蕙苑,2室1厅1厨1卫,中楼层 (共33层),94.87㎡,平层,71.23㎡,板楼,南,钢混结构,简装,两梯五户,有,暂无数据,2023-08-18,商品房,2017-06-07,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200821e9IFZ
97.0,12551,江汉 唐家墩 二至三环,唐蔡社区三峡大院,2室1厅1厨1卫,中楼层 (共8层),77.29㎡,平层,69㎡,板楼,南,钢混结构,简装,暂无数据,无,暂无数据,2022-06-16,商品房,1999-06-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200622GBUL4
69.0,12790,江汉 新华路万达 ,唐家墩路,2室1厅1厨1卫,中楼层 (共6层),53.95㎡,平层,暂无数据,板楼,东南,钢混结构,精装,暂无数据,无,暂无数据,2022-04-28,商品房,2020-02-14,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200507pCrXS
93.0,20989,江汉 新华路万达 一至二环,万科圆方,2室1厅1厨1卫,中楼层 (共20层),44.31㎡,平层,暂无数据,板塔结合,东,钢混结构,其他,两梯二十一户,有,暂无数据,2020-10-24,商品房,2019-01-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202106022sTJP
78.0,12721,江汉 CBD西北湖 一至二环,复兴村合作住宅小区,2室2厅1厨1卫,高楼层 (共6层),61.32㎡,平层,暂无数据,板楼,东南,混合结构,简装,暂无数据,无,暂无数据,2021-05-31,商品房,2007-12-20,普通住宅,满五年,非共有,"
                                有抵押 1.5万元 工商银行 业主自还
                              ",已上传房本照片,20210529030b9
110.0,15306,江汉 塔子湖 ,江汉人家,2室1厅1厨1卫,中楼层 (共41层),71.87㎡,平层,55.47㎡,板塔结合,南,钢混结构,精装,三梯八户,有,暂无数据,2021-05-31,商品房,2020-09-27,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202105315cInS
89.0,9931,江汉 杨汊湖 二至三环,华苑社区,2室1厅1厨1卫,高楼层 (共7层),89.62㎡,平层,78.84㎡,板塔结合,南,混合结构,精装,暂无数据,无,暂无数据,2022-09-21,商品房,2013-11-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200104ERKR8
95.0,16830,江汉 长港路 二至三环,福星城南区,2室1厅1厨1卫,低楼层 (共45层),56.45㎡,平层,暂无数据,板塔结合,西,钢混结构,其他,四梯九户,有,暂无数据,2023-02-24,商品房,2018-03-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230319E7sCU
83.0,8779,江汉 汉正街 二至三环,仁厚社区,3室2厅1厨1卫,高楼层 (共8层),94.55㎡,平层,暂无数据,板楼,南 北,混合结构,简装,暂无数据,无,暂无数据,2023-02-10,商品房,2014-03-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202011172ftqu
99.8,14107,江汉 唐家墩 ,中百宿舍,2室1厅1厨1卫,中楼层 (共6层),70.75㎡,平层,暂无数据,暂无数据,北 南,混合结构,精装,暂无数据,无,暂无数据,2022-08-31,商品房,2016-10-11,普通住宅,满五年,非共有,"
                                有抵押 80万元 平安 客户偿还
                              ",已上传房本照片,20220722Lc189
58.0,12268,江汉 前进江汉 一至二环,舞台社区,1室1厅1厨1卫,高楼层 (共9层),47.28㎡,平层,暂无数据,板楼,南,未知结构,精装,暂无数据,暂无数据,暂无数据,2021-10-17,商品房,2013-09-03,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202110133xhTD
93.0,13397,江汉 前进江汉 一至二环,时代美博城,2室1厅1厨1卫,中楼层 (共22层),69.42㎡,平层,49.67㎡,塔楼,东南,钢混结构,简装,两梯十二户,有,暂无数据,2021-12-28,商品房,2011-08-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202107311B8WM
