总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
48.0,3777,新洲 阳逻 三至四环,碧水云天,3室2厅1厨2卫,低楼层 (共20层),127.1㎡,平层,102.02㎡,板楼,东南,钢混结构,其他,两梯三户,有,暂无数据,2022-10-28,商品房,2015-05-25,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,20220428e85Zv	
63.0,6147,新洲 阳逻 ,泊湖天下二期,3室2厅1厨1卫,高楼层 (共32层),102.5㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-05-14,商品房,2021-06-30,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230515ouEkQ
59.0,6606,新洲 阳逻 ,保利圆梦城六区,3室2厅1厨1卫,高楼层 (共33层),89.32㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-07-07,商品房,2020-07-16,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200731RfBCg
65.0,5597,新洲 阳逻 三至四环,欣隆湖滨半岛,3室2厅1厨2卫,低楼层 (共29层),116.15㎡,平层,暂无数据,暂无数据,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-10-06,商品房,2020-10-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210601c5KeZ
85.0,5937,新洲 阳逻 ,绿城桃李春风御园,4室2厅1厨2卫,低楼层 (共16层),143.17㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2021-09-09,商品房,2021-04-23,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210912Oibl1
78.0,6792,新洲 阳逻 三至四环,当代阳逻满庭春MOMΛ,3室2厅1厨2卫,高楼层 (共32层),114.85㎡,平层,暂无数据,板楼,南,钢混结构,其他,二十梯四户,有,暂无数据,2023-10-12,商品房,2021-10-21,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20231013OLc8q
79.9,5649,新洲 阳逻 四环外,南德泊湖澜岸,4室2厅1厨2卫,中楼层 (共33层),141.45㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯三户,有,暂无数据,2023-04-03,商品房,2021-06-15,普通住宅,满两年,共有,"
                                有抵押 6万元 黄陂建行 业主自还
                              ",已上传房本照片,20230403R73ym
52.0,4660,新洲 阳逻 三至四环,泊湖湾,3室2厅1厨2卫,低楼层 (共28层),111.6㎡,平层,87.2㎡,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-02-24,商品房,2017-09-06,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230224QpoEe
79.5,6109,新洲 阳逻 三至四环,德雅国际城,3室2厅1厨2卫,低楼层 (共26层),130.15㎡,平层,101.99㎡,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2022-02-27,商品房,2021-03-12,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20220227VjHQX
79.0,6599,新洲 阳逻 ,泊湖天下二期,3室2厅1厨2卫,中楼层 (共19层),119.72㎡,平层,105㎡,暂无数据,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-01-03,商品房,2021-05-20,普通住宅,满两年,非共有,"
                                有抵押 42万元 农业银行 客户偿还
                              ",已上传房本照片,20220209YpDga
54.0,3674,新洲 阳逻 ,精致阳光嘉园,3室2厅1厨3卫,中楼层 (共7层),147.01㎡,平层,132.89㎡,板塔结合,南 北,混合结构,其他,暂无数据,无,暂无数据,2022-07-09,商品房,2010-04-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200414eLrX3
30.0,2966,新洲 阳逻 三至四环,武汉半山逸品,2室2厅1厨2卫,中楼层 (共7层),101.15㎡,平层,90.98㎡,板塔结合,南 北,混合结构,毛坯,暂无数据,暂无数据,暂无数据,2023-06-27,商品房,2015-08-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200723jH0Py
35.8,2524,新洲 阳逻 ,玫瑰园小区,4室2厅1厨2卫,中楼层 (共7层),141.85㎡,平层,暂无数据,板塔结合,南,混合结构,其他,暂无数据,暂无数据,暂无数据,2023-06-28,商品房,2015-08-04,普通住宅,满五年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20211206fuOPG
69.0,5185,新洲 阳逻 四环外,枫桦雅苑,3室2厅1厨2卫,低楼层 (共32层),133.08㎡,平层,72.12㎡,板塔结合,南 北,钢混结构,精装,两梯三户,有,暂无数据,2023-02-25,商品房,2017-12-01,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,20230209KsFrX	
55.0,5653,新洲 阳逻 ,阳逻金茂逸墅,3室2厅1厨1卫,低楼层 (共16层),97.31㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-06-28,商品房,2020-12-14,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230223ynTaW
50.0,5395,新洲 阳逻 ,保利圆梦城九区,3室2厅1厨1卫,低楼层 (共24层),92.68㎡,平层,73.44㎡,板楼,南,框架结构,其他,两梯四户,有,暂无数据,2023-10-02,商品房,2017-12-15,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230914GRR4Y
86.0,6666,新洲 阳逻 三至四环,欣隆湖滨半岛,4室2厅1厨2卫,高楼层 (共33层),129.02㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-06-16,商品房,2020-06-16,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230616ExEa9
60.0,6402,新洲 阳逻 三至四环,欣隆湖滨半岛,3室2厅1厨1卫,中楼层 (共29层),93.73㎡,平层,暂无数据,暂无数据,南,钢混结构,其他,两梯四户,有,暂无数据,2023-09-07,商品房,2020-10-19,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230907nH4a9
69.0,7868,新洲 阳逻 三至四环,保利圆梦城二区,3室2厅1厨2卫,高楼层 (共18层),87.7㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯四户,有,暂无数据,2023-08-16,商品房,2020-01-15,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230816MjgOv
59.0,6064,新洲 阳逻 ,阳逻金茂逸墅,3室2厅1厨2卫,低楼层 (共16层),97.31㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-09-23,商品房,2021-07-08,普通住宅,满两年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20231010Co9Tq
62.2,6322,新洲 阳逻 三至四环,保利圆梦城二区,3室2厅1厨1卫,中楼层 (共18层),98.39㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-28,商品房,2019-08-27,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20211106uwOGH
69.0,6034,新洲 阳逻 三至四环,当代阳逻满庭春MOMΛ,3室2厅1厨2卫,高楼层 (共32层),114.36㎡,平层,87.14㎡,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-05-22,商品房,2020-09-25,普通住宅,满两年,共有,"
                                有抵押 42万元 中国银行 业主自还
                              ",已上传房本照片,20230821TisJl
95.0,7161,新洲 阳逻 ,华发阳逻金茂逸墅二期,4室2厅1厨2卫,低楼层 (共18层),132.67㎡,平层,109.14㎡,暂无数据,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-09-01,商品房,2021-02-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202309014gIKr
80.0,5217,新洲 阳逻 ,香榭花都,4室2厅1厨3卫,高楼层 (共27层),153.36㎡,复式,116.94㎡,板塔结合,南 北,混合结构,其他,两梯四户,有,暂无数据,2023-07-24,商品房,2018-05-31,普通住宅,满五年,非共有,"
                                有抵押 23万元 中国工商银行 业主自还
                              ",已上传房本照片,20230727c9YJ6
50.0,6033,新洲 阳逻 三至四环,阳光新港中央花园城,2室2厅1厨1卫,高楼层 (共17层),82.88㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2022-04-26,商品房,2018-12-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210418bH90V
78.0,5413,新洲 阳逻 ,湖滨花园,3室2厅1厨2卫,中楼层 (共18层),144.1㎡,平层,119.87㎡,塔楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-09-03,商品房,2015-12-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,201903207PAFC
85.0,6182,新洲 阳逻 ,红星天铂二期,4室2厅1厨3卫,中楼层 (共18层),137.5㎡,平层,111.87㎡,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-01-06,商品房,2021-07-05,普通住宅,满两年,非共有,"
                                有抵押 70万元
                              ",已上传房本照片,20210707uLTiI
80.0,5217,新洲 阳逻 ,香榭花都,4室2厅1厨3卫,高楼层 (共27层),153.36㎡,复式,116.94㎡,板塔结合,南 北,混合结构,其他,两梯四户,有,暂无数据,2023-07-24,商品房,2018-05-31,普通住宅,满五年,非共有,"
                                有抵押 23万元 中国工商银行 业主自还
                              ",已上传房本照片,20230727c9YJ6
55.0,4572,新洲 阳逻 ,红星天铂一期,3室2厅1厨2卫,低楼层 (共21层),120.31㎡,平层,暂无数据,板楼,南,混合结构,毛坯,暂无数据,暂无数据,暂无数据,2021-08-07,商品房,2021-09-08,普通住宅,满两年,非共有,"
                                有抵押 40万元 客户偿还
                              ",已上传房本照片,20210912sUe60
76.5,6096,新洲 阳逻 三至四环,德雅国际城,3室2厅1厨2卫,低楼层 (共30层),125.51㎡,平层,92.78㎡,塔楼,东南,钢混结构,毛坯,一梯三户,有,暂无数据,2021-09-10,商品房,2019-04-16,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210910BWAxl
47.0,3520,新洲 阳逻 ,书香名苑,3室1厅1厨2卫,高楼层 (共7层),133.56㎡,平层,122.87㎡,板塔结合,东南,混合结构,其他,暂无数据,无,暂无数据,2023-09-22,商品房,2010-11-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202104098wahh
58.0,5893,新洲 阳逻 ,红星天铂一期,3室2厅1厨2卫,中楼层 (共21层),98.43㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-04-14,商品房,2021-05-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230414hQHDj
53.0,5655,新洲 阳逻 三至四环,欣隆湖滨半岛,3室1厅1厨1卫,高楼层 (共29层),93.73㎡,平层,暂无数据,暂无数据,南,钢混结构,其他,两梯四户,有,暂无数据,2023-02-17,商品房,2021-03-24,普通住宅,满两年,非共有,"
                                有抵押 30万元 农业银行
                              ",已上传房本照片,202104118kAMm
30.0,3034,新洲 阳逻 ,莱茵城,3室1厅1厨1卫,低楼层 (共11层),98.88㎡,平层,81.73㎡,塔楼,南 北,混合结构,毛坯,暂无数据,暂无数据,暂无数据,2021-09-03,商品房,2015-09-03,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210908mV0TC
58.0,5810,新洲 阳逻 ,保利圆梦城十区,3室2厅1厨2卫,中楼层 (共34层),99.83㎡,平层,74.21㎡,塔楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-08-04,商品房,2019-08-27,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230804x9obA
52.0,5498,新洲 阳逻 ,红星天铂二期,3室2厅1厨2卫,高楼层 (共21层),94.58㎡,平层,暂无数据,板楼,南,混合结构,其他,两梯六户,有,暂无数据,2023-10-07,商品房,2021-05-22,普通住宅,满两年,共有,"
                                有抵押 48万元 建设银行 业主自还
                              ",已上传房本照片,20231007W2hDR 
58.0,6520,新洲 阳逻 ,保利圆梦城金玉苑,3室1厅1厨1卫,低楼层 (共18层),88.96㎡,平层,暂无数据,塔楼,东,钢混结构,简装,两梯四户,有,暂无数据,2023-07-15,商品房,2018-06-05,普通住宅,满五年,非共有,"
                                有抵押 35万元 工行 30 多万 客户偿还
                              ",已上传房本照片,20200822Kw5is
50.0,3738,新洲 阳逻 四环外,住开盛世长江,3室2厅1厨2卫,高楼层 (共18层),133.78㎡,平层,暂无数据,板楼,东南,钢混结构,其他,一梯两户,有,暂无数据,2022-04-12,商品房,2020-04-21,普通住宅,满两年,非共有,"
                                有抵押 29万元
                              ",已上传房本照片,20220615cxbJB
77.0,6906,新洲 阳逻 三至四环,德雅国际城,3室2厅1厨2卫,中楼层 (共26层),111.5㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-08-16,商品房,2021-02-01,普通住宅,满两年,共有,"
                                有抵押 建设 业主自还
                              ",已上传房本照片,20230817vRKft
75.0,6337,新洲 阳逻 ,绿城桃李春风御园,3室2厅1厨2卫,中楼层 (共17层),118.36㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,暂无数据,2023-09-25,商品房,2021-09-26,普通住宅,满两年,共有,"
                                暂无数据
                              ",已上传房本照片,202305166m7eS
59.0,5086,新洲 阳逻 ,红星天铂二期,3室1厅1厨2卫,低楼层 (共21层),116.02㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,九梯六户,有,暂无数据,2023-10-13,商品房,2021-04-29,普通住宅,满两年,共有,"
                                有抵押 50万元
                              ",已上传房本照片,20230529102Oq
69.0,7868,新洲 阳逻 三至四环,保利圆梦城二区,3室2厅1厨2卫,高楼层 (共18层),87.7㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯四户,有,暂无数据,2023-08-16,商品房,2020-01-15,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230816MjgOv
86.0,6666,新洲 阳逻 三至四环,欣隆湖滨半岛,4室2厅1厨2卫,高楼层 (共33层),129.02㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-06-16,商品房,2020-06-16,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230616ExEa9
69.0,6034,新洲 阳逻 三至四环,当代阳逻满庭春MOMΛ,3室2厅1厨2卫,高楼层 (共32层),114.36㎡,平层,87.14㎡,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-05-22,商品房,2020-09-25,普通住宅,满两年,共有,"
                                有抵押 42万元 中国银行 业主自还
                              ",已上传房本照片,20230821TisJl
62.2,6322,新洲 阳逻 三至四环,保利圆梦城二区,3室2厅1厨1卫,中楼层 (共18层),98.39㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-28,商品房,2019-08-27,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20211106uwOGH
65.5,5995,新洲 阳逻 三至四环,当代阳逻满庭春MOMΛ,3室2厅1厨1卫,低楼层 (共32层),109.26㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-07-22,商品房,2019-11-19,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,20230725gMUYV
64.0,6928,新洲 阳逻 四环外,华发峰尚,3室2厅1厨1卫,低楼层 (共17层),92.39㎡,平层,暂无数据,板楼,北 南,框架结构,其他,两梯四户,有,暂无数据,2023-06-30,商品房,2021-06-04,普通住宅,满两年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,20230705hPD68
75.0,5811,新洲 阳逻 三至四环,欣隆湖滨半岛,4室2厅1厨2卫,低楼层 (共30层),129.07㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-08-24,商品房,2019-04-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210805h7ose
50.0,4284,新洲 阳逻 ,源江富督苑,3室1厅1厨2卫,低楼层 (共6层),116.72㎡,平层,暂无数据,板塔结合,东南,混合结构,简装,暂无数据,无,暂无数据,2022-11-14,商品房,2012-11-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200813tYd2a
75.0,6999,新洲 阳逻 三至四环,阳光新港中央花园城,3室2厅1厨2卫,中楼层 (共17层),107.16㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2022-02-28,商品房,2018-11-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220303qocXJ
41.0,3162,新洲 阳逻 ,老干小区,3室2厅1厨1卫,低楼层 (共6层),129.7㎡,平层,暂无数据,暂无数据,南 北,混合结构,简装,暂无数据,暂无数据,暂无数据,2023-04-12,商品房,2011-09-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210602RyoMv 
60.0,5221,新洲 阳逻 ,城市广场,3室2厅1厨2卫,中楼层 (共24层),114.94㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,一梯三户,有,暂无数据,2023-04-13,商品房,2018-01-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200917Qdfpr
72.5,6622,新洲 阳逻 三至四环,当代阳逻满庭春MOMΛ,3室1厅1厨1卫,中楼层 (共32层),109.5㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-06-22,商品房,2021-08-26,普通住宅,满两年,共有,"
                                有抵押 35万元 金融公司垫资
                              ",已上传房本照片,20210926NI4XF
65.0,6404,新洲 阳逻 ,佳运环湖花园,3室2厅1厨1卫,中楼层 (共17层),101.5㎡,平层,暂无数据,板楼,东南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2022-10-08,商品房,2021-07-08,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20211028S8ZEy
36.0,3305,新洲 新洲其它 ,常阳武船新城,3室1厅1厨1卫,低楼层 (共17层),108.94㎡,平层,89.52㎡,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2022-10-27,商品房,2017-09-21,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210307eA8HT
89.0,7035,新洲 阳逻 三至四环,阳光新港中央花园城,3室2厅1厨2卫,低楼层 (共17层),126.52㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-03-27,商品房,2021-07-21,普通住宅,满两年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,2023011087S0p
130.0,6799,新洲 阳逻 三至四环,德雅国际城,4室2厅1厨3卫,中楼层 (共15层),191.23㎡,平层,暂无数据,板楼,东 南,框架结构,其他,一梯两户,有,暂无数据,2023-11-14,商品房,2023-11-15,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200702qjAfG
50.5,4954,新洲 阳逻 ,湖滨花园,3室2厅1厨2卫,低楼层 (共6层),101.94㎡,平层,暂无数据,塔楼,东南,框架结构,其他,暂无数据,无,暂无数据,2021-11-08,商品房,2017-07-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20211112SRXky
53.0,4227,新洲 阳逻 三至四环,武汉半山逸品,3室2厅1厨2卫,中楼层 (共32层),125.4㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,暂无数据,2023-02-23,商品房,2021-02-26,普通住宅,满两年,共有,"
                                有抵押 5万元
                              ",已上传房本照片, 2023022718utQ 
75.0,6255,新洲 阳逻 三至四环,阳光新港中央花园城,3室2厅2厨2卫,高楼层 (共32层),119.91㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-01-07,商品房,2020-03-06,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20221015SfGpw
88.0,6739,新洲 阳逻 三至四环,德雅国际城,4室2厅1厨2卫,中楼层 (共27层),130.6㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-06-25,商品房,2021-05-10,普通住宅,满两年,共有,"
                                有抵押 20万元
                              ",已上传房本照片,202111043ZD2i
63.0,6536,新洲 阳逻 ,绿城桃李春风御园,3室2厅1厨2卫,中楼层 (共17层),96.39㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-09-06,商品房,2021-02-03,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230906JnffP
84.0,7068,新洲 阳逻 三至四环,当代阳逻满庭春MOMΛ,3室2厅1厨2卫,低楼层 (共32层),118.86㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-08-05,商品房,2017-06-13,普通住宅,满五年,共有,"
                                有抵押 30万元 农村商业银行 业主自还
                              ",已上传房本照片,20230806T3p4W
74.0,6402,新洲 阳逻 ,绿城桃李春风御园,3室2厅1厨2卫,低楼层 (共17层),115.6㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,暂无数据,2021-10-22,商品房,2019-10-15,普通住宅,满两年,共有,"
                                有抵押 10万元
                              ",已上传房本照片,20210831Oijc8
63.0,6975,新洲 阳逻 四环外,华发峰尚,3室2厅1厨1卫,中楼层 (共17层),90.33㎡,平层,72.35㎡,板楼,南 北,框架结构,毛坯,两梯四户,有,暂无数据,2022-02-18,商品房,2021-01-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210126VWRBB
35.8,2477,新洲 阳逻 ,永平花园,3室1厅1厨2卫,高楼层 (共6层),144.57㎡,平层,131.76㎡,板塔结合,南,混合结构,其他,暂无数据,无,暂无数据,2023-07-07,商品房,2016-03-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200506gHawS
68.0,5887,新洲 阳逻 ,绿城桃李春风御园,3室2厅1厨2卫,低楼层 (共17层),115.52㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯四户,有,暂无数据,2023-10-11,商品房,2019-10-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202203124QLma
93.0,7118,新洲 阳逻 ,绿城桃李春风御园,4室2厅1厨2卫,低楼层 (共17层),130.67㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-04-23,商品房,2021-05-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230617i8EFD
93.0,7918,新洲 阳逻 ,绿城桃李春风御园,3室2厅1厨2卫,中楼层 (共16层),117.46㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-14,商品房,2021-06-17,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20230613wgOcj
70.0,6021,新洲 阳逻 三至四环,德雅国际城,3室1厅1厨2卫,低楼层 (共26层),116.26㎡,平层,116.26㎡,板塔结合,南,混合结构,其他,两梯四户,有,暂无数据,2023-06-28,商品房,2020-08-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210128aYND9
49.0,3934,新洲 阳逻 ,东城明珠,3室2厅1厨2卫,高楼层 (共18层),124.58㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯三户,有,暂无数据,2023-09-06,商品房,2020-08-27,普通住宅,满两年,非共有,"
                                有抵押 6万元
                              ",已上传房本照片,20230906WuNI1	
86.0,6286,新洲 阳逻 四环外,曦地港CITY ON,4室1厅1厨2卫,中楼层 (共23层),136.83㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-11-20,商品房,2023-11-18,普通住宅,未满两年,共有,"
                                有抵押
                              ",已上传房本照片,20231120uK55s
33.0,3800,新洲 阳逻 ,中建壹品新城,2室2厅1厨1卫,低楼层 (共15层),86.86㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-11-22,商品房,2023-11-22,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210228fRMew
60.0,4493,新洲 阳逻 四环外,国瑞新港广场,4室2厅1厨2卫,低楼层 (共24层),133.55㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-03-14,商品房,2021-07-21,普通住宅,满两年,共有,"
                                有抵押 40万元
                              ",已上传房本照片,20230315GFkw2
43.8,3920,新洲 阳逻 ,湖滨花园,3室1厅1厨2卫,中楼层 (共6层),111.76㎡,平层,100.48㎡,塔楼,南,框架结构,其他,暂无数据,无,暂无数据,2022-12-26,商品房,2009-08-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210522WDyOP
57.0,6152,新洲 阳逻 三至四环,阳光新港中央花园城,3室1厅1厨1卫,低楼层 (共18层),92.66㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,暂无数据,2023-09-24,商品房,2013-08-09,普通住宅,满五年,非共有,"
                                有抵押 6万元 建行 业主自还
                              ",已上传房本照片,20230924o5EBS
69.9,6198,新洲 阳逻 ,佳运环湖花园,3室2厅1厨2卫,中楼层 (共33层),112.78㎡,平层,91.48㎡,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-03-09,商品房,2021-03-09,普通住宅,满两年,非共有,"
                                有抵押 18万元 建设
                              ",已上传房本照片,20230221obY9J
43.0,3186,新洲 阳逻 三至四环,御景长江,3室2厅1厨2卫,高楼层 (共28层),135㎡,平层,110.39㎡,板塔结合,南,钢混结构,其他,两梯五户,有,暂无数据,2023-09-27,商品房,2019-10-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230928PvUjX
54.0,5905,新洲 阳逻 四环外,华发峰尚,3室2厅1厨1卫,低楼层 (共16层),91.46㎡,平层,74㎡,板楼,南,框架结构,毛坯,暂无数据,暂无数据,暂无数据,2022-12-04,商品房,2021-02-22,普通住宅,满两年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,20210606yZd9O	
65.8,4919,新洲 阳逻 四环外,枫桦雅苑,3室1厅1厨2卫,低楼层 (共32层),133.78㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯三户,有,暂无数据,2023-10-10,商品房,2018-09-30,普通住宅,满五年,非共有,"
                                有抵押 40万元 建设银行
                              ",已上传房本照片,202206119a4xc
47.0,3834,新洲 阳逻 ,风荷苑,3室2厅1厨2卫,高楼层 (共18层),122.61㎡,平层,102.09㎡,塔楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-09-17,商品房,2013-01-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210228rk4nv
50.0,5354,新洲 阳逻 三至四环,阳光新港中央花园城,3室2厅1厨1卫,中楼层 (共18层),93.39㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-07-29,商品房,2021-03-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210306jQMS6
35.8,2477,新洲 阳逻 ,永平花园,3室1厅1厨2卫,高楼层 (共6层),144.57㎡,平层,131.76㎡,板塔结合,南,混合结构,其他,暂无数据,无,暂无数据,2023-07-07,商品房,2016-03-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200506gHawS
65.8,4919,新洲 阳逻 四环外,枫桦雅苑,3室1厅1厨2卫,低楼层 (共32层),133.78㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯三户,有,暂无数据,2023-10-10,商品房,2018-09-30,普通住宅,满五年,非共有,"
                                有抵押 40万元 建设银行
                              ",已上传房本照片,202206119a4xc
